"country","indicator","group","Unit","Date","Value"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2016Q3","13530505.1908395"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2016Q4","13477701.5388009"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2017Q1","13971132.5128029"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2017Q2","13982860.4601093"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2017Q3","13931420.41565"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2017Q4","14476352.172401"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2018Q1","15067422.7740898"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2018Q2","15187731.0512668"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2018Q3","15534289.6720286"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2020Q2","13089047"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","45-54","Persons","2020Q4","13302064"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2010","7879958.11924167"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2011","8132116.77905732"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2012","5460797.66442874"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2013","7141095.4874604"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2014Q1","7194862.33281128"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2014Q2","7234679.88088566"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2014Q3","7285716.88682852"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2014Q4","7324459.86793902"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2015Q1","7375125.99008959"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2015Q2","7432822.31511316"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2015Q3","7601152"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2015Q4","7728819.26171459"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2016Q1","7682339.98989176"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2016Q2","7663965.95037827"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2016Q3","7739072.81669197"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2016Q4","7729543.20175753"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2017Q1","7960117.24120936"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2017Q2","8007255.90754126"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2017Q3","8004454.92434332"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2017Q4","8368722.51079171"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2018Q1","8629471.64501403"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2018Q2","8679328.38102025"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2018Q3","9200283.90761327"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2020Q2","7040131.6"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","55-64","Persons","2020Q4","7159648.1"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Gender","Persons","2017Q1","82592121.2192782"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Gender","Persons","2017Q2","83940088.0520151"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Gender","Persons","2017Q3","85088054.7458412"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Gender","Persons","2017Q4","86537538.2371821"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Gender","Persons","2018Q1","88206724.237182"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Gender","Persons","2018Q2","89509200.581182"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Gender","Persons","2018Q3","90470591.6062699"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2010","36895833.6066601"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2011","38076500.2820728"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2012","34235951.9883036"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2013","36960630.1244799"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2014Q1","37238914.6660413"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2014Q2","37445000.9268153"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2014Q3","37709156.4618627"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2014Q4","37909681.01685"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2015Q1","38171916.9446481"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2015Q2","38470539.5484885"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2015Q3","39408104"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2015Q4","40002550.1035247"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2016Q1","40297137.2730369"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2016Q2","40845503.7893037"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2016Q3","41299545.2584694"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2016Q4","41394294.7694161"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2017Q1","42405038.8040214"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2017Q2","42421909.6412562"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2017Q3","43002072.7133569"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2017Q4","43672385.8906766"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2018Q1","47208195.4704347"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2018Q2","49340091.6709645"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2018Q3","49776409.1414589"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2020Q2","41664913"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Male","Persons","2020Q4","39523050"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2010","28274795.8396701"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2011","29179589.3065393"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2012","34869823.3198529"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2013","34145169.8755203"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2014Q1","34402256.2107192"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2014Q2","34592643.9384024"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2014Q3","34836677.5381375"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2014Q4","35021927.2206022"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2015Q1","35264187.4383521"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2015Q2","35540062.5926029"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2015Q3","36532298"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2015Q4","36955372.8964756"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2016Q1","38189432.7269635"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2016Q2","38840806.2106967"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2016Q3","39366650.66407"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2016Q4","39757590.3667431"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2017Q1","40187082.4152568"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2017Q2","41518178.4107589"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2017Q3","42085982.0324843"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2017Q4","42865152.3465055"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2018Q1","40998528.7667473"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2018Q2","40169108.9102175"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2018Q3","40694182.464811"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2020Q2","38626981"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Female","Persons","2020Q4","30152418"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Place of Residence

Urban","Persons","2017Q1","82592121.2192777"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Place of Residence

Urban","Persons","2017Q2","83940088.2526969"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Place of Residence

Urban","Persons","2017Q3","85088054.9492675"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Place of Residence

Urban","Persons","2017Q4","86537538.2371821"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Place of Residence

Urban","Persons","2018Q1","88206724.237182"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Place of Residence

Urban","Persons","2018Q2","89509200.581182"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Place of Residence

Urban","Persons","2018Q3","90470591.6062699"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2010","22959244.4904804"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2011","23693940.3141757"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2012","20099974.600801"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2013","21219165.7012456"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2014Q1","21378929.3681419"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2014Q2","21502243.8693121"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2014Q3","21648896.0475947"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2014Q4","21764017.5632483"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2015Q1","21914567.6914801"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2015Q2","22086007.4773194"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2015Q3","22837345"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2015Q4","22965537.5533459"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2016Q1","24421711.5080966"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2016Q2","25144152.0945209"
"Nigeria","LABOUR FORCE POPULATION (employment age and decided to work)","Urban","Persons","2016Q3","25592525.1372109"
